chr	start	end	id	length	strand	CPM_atac_0	CPM_h3k27ac_0
chr22	21997785	21998505	716	720	+	148.58955210497595	292.4952126760113
chr22	22000925	22001425	717	500	+	714.7669834015222	159.95831943219366
chr22	22004565	22005965	718	1400	+	722.4526498897106	868.3451626319085
chr22	22006105	22006625	719	520	+	1385.98185670331	694.6761301055268
chr22	22010705	22012105	720	1400	+	2164.796060839736	982.6011050834754
chr22	22012285	22012785	721	500	+	112.72310849343003	54.84285237675211
chr22	22014305	22014825	722	520	+	197.26543986350256	132.53689324381762
chr22	22019125	22019945	723	820	+	181.89410688712573	306.2059257701993
chr22	22020022	22020825	724	803	+	2239.0908368922237	2664.44857797054
chr22	22021085	22021585	725	500	+	151.15144093437212	329.05711426051266
chr22	22041065	22041565	726	500	+	56.361554246715016	155.388081734131
chr22	22052765	22053305	727	540	+	112.72310849343003	50.27261467868944
chr22	22055005	22056285	728	1280	+	322.7979925039133	123.39641784769225
chr22	22058105	22058665	729	560	+	112.72310849343003	22.85118849031338
chr22	22061865	22062385	730	520	+	271.56021591599057	41.13213928256408
chr22	22067085	22067905	731	820	+	2121.2439507400018	214.80117180894578
chr22	22069005	22069565	732	560	+	107.59933083463775	91.40475396125352
chr22	22073225	22074025	733	800	+	148.58955210497595	68.55356547094014
chr22	22080865	22081385	734	520	+	230.56999464565234	45.70237698062676
chr22	22085085	22085585	735	500	+	87.10422019946867	22.85118849031338
chr22	22089145	22090585	736	1440	+	3048.647706981403	278.78449958182324
chr22	22097725	22098225	737	500	+	56.361554246715016	31.991663886438737
chr22	22098425	22098925	738	500	+	199.82732869289867	22.85118849031338
chr22	22106225	22106745	739	520	+	130.65633029920298	27.421426188376056
chr22	22107845	22108385	740	540	+	105.03744200524163	146.24760633800565
chr22	22108745	22109325	741	580	+	3271.5320351388673	717.5273185958401
chr22	22110025	22110525	742	500	+	932.5275339001939	589.5606630500853
chr22	22114865	22115405	743	540	+	133.21821912859915	91.40475396125352
chr22	22128985	22129485	744	500	+	125.53255264041073	22.85118849031338
chr22	22133205	22133725	745	520	+	666.0910956429957	242.22259799732186
chr22	22134245	22134745	746	500	+	89.6661090288648	31.991663886438737
chr22	22138885	22139425	747	540	+	514.9396547086235	571.2797122578346
chr22	22140125	22140625	748	500	+	58.923443076111155	27.421426188376056
chr22	22145945	22146445	749	500	+	1196.402083327996	210.23093411088308
chr22	22161805	22162305	750	500	+	53.79966541731888	45.70237698062676
chr22	22170225	22170725	751	500	+	84.54233137007253	109.68570475350423
chr22	22170865	22171365	752	500	+	1560.1902971022475	447.88329441014224
chr22	22173585	22174125	753	540	+	217.76055049867165	63.98332777287747
chr22	22177745	22178245	754	500	+	94.78988668765707	41.13213928256408
chr22	22178345	22178865	755	520	+	289.4934377217635	82.26427856512817
chr22	22179865	22180385	756	520	+	210.07488401048326	36.56190158450141
chr22	22180485	22181005	757	520	+	486.7588775852661	31.991663886438737
chr22	22181385	22182025	758	640	+	194.70355103410643	82.26427856512817
chr22	22182345	22182845	759	500	+	84.54233137007253	59.41309007481479
chr22	22186845	22187845	760	1000	+	427.8354345091549	173.6690325263817
chr22	22191425	22191945	761	520	+	240.8175499632369	63.98332777287747
chr22	22197525	22198025	762	500	+	117.84688615222231	100.54522935737889
chr22	22200545	22201045	763	500	+	233.13188347504848	54.84285237675211
chr22	22202305	22202805	764	500	+	76.85666488188411	9.140475396125353
chr22	22202845	22203345	765	500	+	92.22799785826095	59.41309007481479
chr22	22203865	22204685	766	820	+	176.77032922833345	105.11546705544154
chr22	22208725	22209245	767	520	+	138.34199678739142	54.84285237675211
chr22	22209885	22210545	768	660	+	138.34199678739142	105.11546705544154
chr22	22212605	22213105	769	500	+	135.78010795799528	73.12380316900283
chr22	22214745	22215265	770	520	+	148.58955210497595	82.26427856512817
chr22	22215705	22216265	771	560	+	176.77032922833345	159.95831943219366
chr22	22217085	22217585	772	500	+	386.8452132388167	77.6940408670655
chr22	22218745	22219245	773	500	+	69.17099839369571	13.710713094188028
chr22	22219365	22219865	774	500	+	207.51299518108712	73.12380316900283
chr22	22219945	22220445	775	500	+	115.28499732282617	118.82618014962958
chr22	22220485	22221645	776	1160	+	350.97876962727076	1448.7653502858684
chr22	22221720	22222685	777	965	+	2830.8871564827314	2440.5069307654694
chr22	22222765	22223745	778	980	+	274.1221047453867	996.3118181776633
chr22	22224185	22224705	779	520	+	263.87454942780215	86.83451626319085
chr22	22225365	22226145	780	780	+	220.32243932806782	59.41309007481479
chr22	22226625	22227125	781	500	+	94.78988668765707	95.9749916593162
chr22	22230645	22231485	782	840	+	325.35988133330943	141.67736863994298
chr22	22235865	22236425	783	560	+	102.47555317584549	82.26427856512817
chr22	22236905	22237645	784	740	+	317.674214845121	31.991663886438737
chr22	22249225	22249725	785	500	+	66.60910956429957	22.85118849031338
chr22	22264545	22265085	786	540	+	253.6269941102176	18.280950792250707
chr22	22265405	22265905	787	500	+	158.8371074225605	36.56190158450141
chr22	22270985	22271545	788	560	+	89.6661090288648	4.570237698062677
chr22	22290625	22291145	789	520	+	163.96088508135276	95.9749916593162
chr22	22292325	22293305	790	980	+	2141.739061375171	2330.821226011965
chr22	22293665	22294185	791	520	+	92.22799785826095	205.66069641282044
chr22	22300885	22301825	792	940	+	179.3322180577296	772.3701709725923
chr22	22301945	22302445	793	500	+	1503.8287428555325	717.5273185958401
chr22	22302805	22303325	794	520	+	115.28499732282617	246.7928356953845
chr22	22306265	22306825	795	560	+	120.40877498161845	219.37140950700845
chr22	22307000	22307605	796	605	+	660.9673179842033	242.22259799732186
chr22	22326585	22327085	797	500	+	110.16121966403391	50.27261467868944
chr22	22336165	22336865	798	700	+	169.08466274014506	539.2880483713958
chr22	22336985	22337505	799	520	+	701.9575392545415	347.3380650527634
chr22	22339205	22339725	800	520	+	499.5683217322468	159.95831943219366
chr22	22340805	22341325	801	520	+	115.28499732282617	18.280950792250707
chr22	22342205	22342745	802	540	+	176.77032922833345	109.68570475350423
chr22	22346185	22346725	803	540	+	84.54233137007253	86.83451626319085
chr22	22346885	22347405	804	520	+	225.44621698686007	45.70237698062676
chr22	22356265	22357545	805	1280	+	1224.5828604513536	223.94164720507112
chr22	22372325	22372845	806	520	+	66.60910956429957	45.70237698062676
chr22	22377265	22378425	807	1160	+	258.7507717690098	164.52855713025633
chr22	22384845	22385365	808	520	+	240.8175499632369	68.55356547094014
chr22	22387845	22388385	809	540	+	110.16121966403391	45.70237698062676
chr22	22392105	22392605	810	500	+	381.72143558002443	63.98332777287747
chr22	22396285	22396785	811	500	+	238.25566113384076	36.56190158450141
chr22	22398082	22398585	812	503	+	33.304554782149786	59.41309007481479
chr22	22403105	22403605	813	500	+	79.41855371128025	31.991663886438737
chr22	22413025	22413565	814	540	+	56.361554246715016	63.98332777287747
chr22	22414885	22415425	815	540	+	138.34199678739142	36.56190158450141
chr22	22417425	22417925	816	500	+	97.35177551705321	159.95831943219366
chr22	22422025	22422525	817	500	+	17.93322180577296	31.991663886438737
chr22	22424325	22425005	818	680	+	84.54233137007253	86.83451626319085
chr22	22440085	22440625	819	540	+	112.72310849343003	59.41309007481479
chr22	22454225	22455085	820	860	+	327.9217701627055	114.25594245156691
chr22	22457265	22457805	821	540	+	58.923443076111155	36.56190158450141
chr22	22461865	22462365	822	500	+	74.29477605248798	77.6940408670655
chr22	22463925	22464445	823	520	+	855.6708690183098	338.19758965663806
chr22	22464845	22466225	824	1380	+	1598.6186295431894	530.1475729752705
chr22	22467685	22468185	825	500	+	51.237776587922745	50.27261467868944
chr22	22468345	22468845	826	500	+	53.79966541731888	4.570237698062677
chr22	22472725	22473225	827	500	+	46.113998929130474	18.280950792250707
chr22	22475265	22475765	828	500	+	40.99022127033819	4.570237698062677
chr22	22476885	22477405	829	520	+	87.10422019946867	9.140475396125353
chr22	22495745	22496245	830	500	+	97.35177551705321	68.55356547094014
chr22	22496525	22497245	831	720	+	417.5878791915704	95.9749916593162
chr22	22497865	22498385	832	520	+	148.58955210497595	68.55356547094014
chr22	22511005	22511565	833	560	+	471.38754460888924	146.24760633800565
chr22	22512525	22513125	834	600	+	76.85666488188411	31.991663886438737
chr22	22516265	22516765	835	500	+	58.923443076111155	36.56190158450141
chr22	22522845	22523345	836	500	+	192.1416622047103	63.98332777287747
chr22	22533285	22533785	837	500	+	33.304554782149786	45.70237698062676
chr22	22549685	22550205	838	520	+	379.1595467506283	95.9749916593162
chr22	22555445	22555985	839	540	+	107.59933083463775	41.13213928256408
chr22	22556065	22556565	840	500	+	35.86644361154592	27.421426188376056
chr22	22560585	22561085	841	500	+	128.09444146980684	54.84285237675211
chr22	22562145	22562725	842	580	+	181.89410688712573	100.54522935737889
chr22	22564605	22565105	843	500	+	51.237776587922745	41.13213928256408
chr22	22573205	22573705	844	500	+	20.495110635169095	22.85118849031338
chr22	22589925	22590425	845	500	+	51.237776587922745	13.710713094188028
chr22	22592365	22592865	846	500	+	33.304554782149786	13.710713094188028
chr22	22598941	22599441	847	500	+	5.123777658792274	27.421426188376056
chr22	22609185	22609685	848	500	+	35.86644361154592	9.140475396125353
chr22	22610525	22611025	849	500	+	20.495110635169095	4.570237698062677
chr22	22617025	22617525	850	500	+	146.0276632755798	13.710713094188028
chr22	22652212	22652712	851	500	+	166.52277391074892	50.27261467868944
chr22	22673445	22673945	852	500	+	23.056999464565237	22.85118849031338
chr22	22676245	22676745	853	500	+	140.90388561678753	4.570237698062677
chr22	22697125	22697645	854	520	+	202.38921752229484	41.13213928256408
chr22	22711565	22712065	855	500	+	384.2833244094206	31.991663886438737
chr22	22715245	22715745	856	500	+	28.180777123357508	0.0
chr22	22723405	22724045	857	640	+	61.485331905507294	9.140475396125353
chr22	22734605	22735165	858	560	+	84.54233137007253	31.991663886438737
chr22	22763525	22764045	859	520	+	112.72310849343003	45.70237698062676
chr22	22776905	22777405	860	500	+	222.88432815746395	41.13213928256408
chr22	22785725	22786245	861	520	+	222.88432815746395	50.27261467868944
chr22	22804825	22805325	862	500	+	33.304554782149786	27.421426188376056
chr22	22814985	22815505	863	520	+	161.39899625195665	9.140475396125353
chr22	22817365	22817925	864	560	+	135.78010795799528	36.56190158450141
chr22	22818325	22818845	865	520	+	586.6725419317154	45.70237698062676
chr22	22823125	22823625	866	500	+	40.99022127033819	0.0
chr22	22829045	22829545	867	500	+	56.361554246715016	36.56190158450141
chr22	22832925	22833465	868	540	+	105.03744200524163	31.991663886438737
chr22	22834505	22835005	869	500	+	66.60910956429957	27.421426188376056
chr22	22835125	22835625	870	500	+	66.60910956429957	45.70237698062676
chr22	22839185	22839685	871	500	+	51.237776587922745	54.84285237675211
chr22	22861985	22862505	872	520	+	228.0081058162562	351.9083027508261
chr22	22862905	22863755	873	850	+	1585.809185396209	1096.8570475350423
chr22	22871065	22871605	874	540	+	92.22799785826095	27.421426188376056
chr22	22873845	22874365	875	520	+	1093.9265301521505	932.328490404786
chr22	22874374	22874945	876	571	+	2157.1103943515473	1051.1546705544156
chr22	22875025	22875525	877	500	+	368.9119914330438	475.3047205985183
chr22	22888765	22889705	878	940	+	179.3322180577296	223.94164720507112
chr22	22890045	22890545	879	500	+	279.24588240417893	123.39641784769225
chr22	22890965	22891465	880	500	+	79.41855371128025	118.82618014962958
chr22	22895045	22895565	881	520	+	194.70355103410643	155.388081734131
chr22	22896065	22896605	882	540	+	386.8452132388167	342.7678273547007
chr22	22896905	22897765	883	860	+	210.07488401048326	667.2547039171508
chr22	22899325	22899825	884	500	+	312.55043718632874	2774.1342827240446
chr22	22899925	22900425	885	500	+	1831.7505130182383	699.2463678035895
chr22	22900665	22901205	886	540	+	161.39899625195665	630.6928023326493
chr22	22901445	22902405	887	960	+	3530.282806907877	1549.3105796432471
chr22	22908385	22908885	888	500	+	25.618888293961373	59.41309007481479
chr22	22918705	22919245	889	540	+	228.0081058162562	68.55356547094014
chr22	22921445	22921965	890	520	+	133.21821912859915	63.98332777287747
chr22	22929325	22929825	891	500	+	307.42665952753646	59.41309007481479
chr22	22936485	22937005	892	520	+	322.7979925039133	68.55356547094014
chr22	22958485	22959045	893	560	+	125.53255264041073	68.55356547094014
chr22	22973725	22974245	894	520	+	48.675887758526606	4.570237698062677
chr22	22978725	22979245	895	520	+	243.37943879263304	0.0
chr22	22986762	22987262	896	500	+	0.0	0.0
chr22	22988531	22989031	897	500	+	7.685666488188412	0.0
chr22	22994005	22994505	898	500	+	89.6661090288648	4.570237698062677
chr22	22996345	22996845	899	500	+	71.73288722309184	9.140475396125353
chr22	23008905	23009445	900	540	+	130.65633029920298	31.991663886438737
chr22	23023805	23024305	901	500	+	189.57977337531415	31.991663886438737
chr22	23027385	23027905	902	520	+	169.08466274014506	18.280950792250707
chr22	23030025	23030545	903	520	+	412.4641015327781	31.991663886438737
chr22	23035145	23035665	904	520	+	192.1416622047103	50.27261467868944
chr22	23045045	23045545	905	500	+	38.42833244094206	45.70237698062676
chr22	23046025	23046525	906	500	+	69.17099839369571	31.991663886438737
chr22	23050765	23051265	907	500	+	40.99022127033819	22.85118849031338
chr22	23052105	23052625	908	520	+	117.84688615222231	18.280950792250707
chr22	23053105	23053625	909	520	+	225.44621698686007	86.83451626319085
chr22	23062565	23063245	910	680	+	540.558543002585	114.25594245156691
chr22	23064365	23064925	911	560	+	102.47555317584549	41.13213928256408
chr22	23078425	23079025	912	600	+	66.60910956429957	31.991663886438737
chr22	23088065	23088565	913	500	+	181.89410688712573	18.280950792250707
chr22	23090545	23091285	914	740	+	187.01788454591804	41.13213928256408
chr22	23094805	23095305	915	500	+	48.675887758526606	50.27261467868944
chr22	23095965	23096485	916	520	+	333.04554782149785	50.27261467868944
chr22	23112145	23112645	917	500	+	76.85666488188411	50.27261467868944
chr22	23112665	23113165	918	500	+	368.9119914330438	73.12380316900283
chr22	23130585	23131105	919	520	+	251.06510528082146	50.27261467868944
chr22	23144765	23145285	920	520	+	115.28499732282617	86.83451626319085
chr22	23152165	23152925	921	760	+	220.32243932806782	54.84285237675211
chr22	23172365	23172865	922	500	+	30.742665952753647	50.27261467868944
chr22	23178625	23179165	923	540	+	79.41855371128025	109.68570475350423
chr22	23180845	23181345	924	500	+	35.86644361154592	68.55356547094014
chr22	23189825	23190325	925	500	+	58.923443076111155	36.56190158450141
chr22	23190505	23191005	926	500	+	210.07488401048326	82.26427856512817
chr22	23197805	23198325	927	520	+	117.84688615222231	63.98332777287747
chr22	23219545	23220065	928	520	+	225.44621698686007	59.41309007481479
chr22	23226065	23226585	929	520	+	594.3582084199038	82.26427856512817
chr22	23229709	23230209	930	500	+	10.247555317584547	22.85118849031338
chr22	23265565	23266145	931	580	+	71.73288722309184	77.6940408670655
chr22	23267985	23268485	932	500	+	53.79966541731888	59.41309007481479
chr22	23270845	23271385	933	540	+	115.28499732282617	123.39641784769225
chr22	23284845	23285385	934	540	+	476.5113222676815	155.388081734131
chr22	23285745	23286245	935	500	+	61.485331905507294	54.84285237675211
chr22	23296785	23297305	936	520	+	87.10422019946867	36.56190158450141
chr22	23297985	23298485	937	500	+	361.2263249448553	82.26427856512817
chr22	23301305	23301805	938	500	+	666.0910956429957	54.84285237675211
chr22	23316885	23317385	939	500	+	43.552110099734335	68.55356547094014
chr22	23318305	23318805	940	500	+	51.237776587922745	59.41309007481479
chr22	23337565	23338065	941	500	+	33.304554782149786	9.140475396125353
chr22	23339245	23339745	942	500	+	66.60910956429957	0.0
chr22	23358525	23359045	943	520	+	115.28499732282617	31.991663886438737
chr22	23371965	23372465	944	500	+	56.361554246715016	50.27261467868944
chr22	23377285	23377785	945	500	+	289.4934377217635	91.40475396125352
chr22	23380105	23380605	946	500	+	53.79966541731888	31.991663886438737
chr22	23409845	23410345	947	500	+	74.29477605248798	77.6940408670655
chr22	23412085	23412789	948	704	+	745.509649354276	82.26427856512817
chr22	23426225	23426725	949	500	+	69.17099839369571	27.421426188376056
chr22	23428925	23430465	950	1540	+	1301.4395253332377	201.09045871475777
chr22	23430525	23431025	951	500	+	48.675887758526606	45.70237698062676
chr22	23442345	23442845	952	500	+	56.361554246715016	91.40475396125352
chr22	23449065	23449565	953	500	+	125.53255264041073	63.98332777287747
chr22	23451045	23451545	954	500	+	61.485331905507294	68.55356547094014
chr22	23453065	23453565	955	500	+	81.98044254067638	36.56190158450141
chr22	23461625	23462525	956	900	+	166.52277391074892	164.52855713025633
chr22	23470525	23471045	957	520	+	345.85499196847854	45.70237698062676
chr22	23480065	23480565	958	500	+	74.29477605248798	41.13213928256408
chr22	23483405	23483925	959	520	+	230.56999464565234	77.6940408670655
chr22	23483991	23484525	960	534	+	1783.0746252597116	86.83451626319085
chr22	23487205	23487762	961	557	+	1834.3124018476342	54.84285237675211
chr22	23489665	23490205	962	540	+	163.96088508135276	59.41309007481479
chr22	23508185	23508705	963	520	+	112.72310849343003	18.280950792250707
chr22	23516025	23516545	964	520	+	292.0553265511596	41.13213928256408
chr22	23518325	23518825	965	500	+	146.0276632755798	77.6940408670655
chr22	23519305	23519805	966	500	+	1032.4411982466434	269.6440241856979
chr22	23520565	23521065	967	500	+	361.2263249448553	95.9749916593162
chr22	23521465	23521965	968	500	+	330.48365899210165	191.9499833186324
chr22	23522125	23523525	969	1400	+	801.8712036009908	1188.261801496296
chr22	23523945	23524445	970	500	+	74.29477605248798	95.9749916593162
chr22	23524685	23525185	971	500	+	468.8256557794931	324.48687656245005
chr22	23525405	23525945	972	540	+	553.3679871495657	260.5035487895725
chr22	23528065	23528585	973	520	+	92.22799785826095	114.25594245156691
chr22	23529325	23529845	974	520	+	725.0145387191068	68.55356547094014
chr22	23534285	23534785	975	500	+	140.90388561678753	118.82618014962958
chr22	23539985	23540505	976	520	+	197.26543986350256	127.96665554575495
chr22	23555985	23556505	977	520	+	117.84688615222231	36.56190158450141
chr22	23557325	23557825	978	500	+	87.10422019946867	114.25594245156691
chr22	23560805	23561585	979	780	+	438.0829898267395	287.9249749779486
chr22	23561905	23563045	980	1140	+	1649.8564061311124	955.1796788950993
chr22	23564805	23565305	981	500	+	94.78988668765707	105.11546705544154
chr22	23565705	23566525	982	820	+	2754.0304916008477	882.0558757260966
chr22	23568445	23569425	983	980	+	238.25566113384076	214.80117180894578
chr22	23569465	23570005	984	540	+	130.65633029920298	155.388081734131
chr22	23579325	23579845	985	520	+	243.37943879263304	45.70237698062676
chr22	23582965	23583505	986	540	+	87.10422019946867	118.82618014962958
chr22	23584225	23585165	987	940	+	397.09276855640127	246.7928356953845
chr22	23585185	23585705	988	520	+	112.72310849343003	105.11546705544154
chr22	23590585	23591085	989	500	+	543.1204318319811	86.83451626319085
chr22	23592185	23592685	990	500	+	637.9103185196382	191.9499833186324
chr22	23592805	23593345	991	540	+	222.88432815746395	292.4952126760113
chr22	23593785	23594425	992	640	+	1204.0877498161847	731.2380316900282
chr22	23604703	23605203	993	500	+	5.123777658792274	22.85118849031338
chr22	23611725	23612225	994	500	+	48.675887758526606	50.27261467868944
chr22	23612365	23612905	995	540	+	256.1888829396137	146.24760633800565
chr22	23621785	23622425	996	640	+	79.41855371128025	132.53689324381762
chr22	23623905	23624405	997	500	+	486.7588775852661	105.11546705544154
chr22	23632005	23632905	998	900	+	179.3322180577296	159.95831943219366
chr22	23644805	23645305	999	500	+	38.42833244094206	13.710713094188028
chr22	23657725	23658245	1000	520	+	202.38921752229484	9.140475396125353
chr22	23718385	23718905	1001	520	+	51.237776587922745	18.280950792250707
chr22	23724063	23724563	1002	500	+	0.0	9.140475396125353
chr22	23727985	23728525	1003	540	+	81.98044254067638	0.0
chr22	23744549	23745285	1004	736	+	135.78010795799528	41.13213928256408
chr22	23773465	23773985	1005	520	+	115.28499732282617	63.98332777287747
chr22	23775285	23776000	1006	715	+	48.675887758526606	18.280950792250707
chr22	23799705	23800265	1007	560	+	43.552110099734335	0.0
chr22	23802765	23803285	1008	520	+	46.113998929130474	0.0
chr22	23820265	23820785	1009	520	+	48.675887758526606	9.140475396125353
chr22	23828917	23829417	1010	500	+	7.685666488188412	0.0
chr22	23863065	23863565	1011	500	+	33.304554782149786	54.84285237675211
chr22	23863885	23864425	1012	540	+	66.60910956429957	114.25594245156691
chr22	23875405	23875945	1013	540	+	66.60910956429957	95.9749916593162
chr22	23875965	23876485	1014	520	+	189.57977337531415	59.41309007481479
chr22	23878365	23878985	1015	620	+	256.1888829396137	0.0
chr22	23880205	23880705	1016	500	+	233.13188347504848	18.280950792250707
chr22	23881705	23882205	1017	500	+	125.53255264041073	4.570237698062677
chr22	23885045	23885545	1018	500	+	28.180777123357508	0.0
chr22	23922245	23922745	1019	500	+	2.561888829396137	0.0
chr22	23922845	23923345	1020	500	+	30.742665952753647	0.0
chr22	23923525	23924025	1021	500	+	28.180777123357508	4.570237698062677
chr22	23933265	23933765	1022	500	+	58.923443076111155	13.710713094188028
chr22	23963345	23963845	1023	500	+	23.056999464565237	0.0
chr22	23964745	23965245	1024	500	+	25.618888293961373	9.140475396125353
chr22	23969565	23970065	1025	500	+	43.552110099734335	4.570237698062677
chr22	23974258	23974758	1026	500	+	12.809444146980686	4.570237698062677
chr22	23976365	23976865	1027	500	+	138.34199678739142	31.991663886438737
chr22	24016385	24016885	1028	500	+	17.93322180577296	9.140475396125353
chr22	24026745	24027265	1029	520	+	117.84688615222231	63.98332777287747
chr22	24027285	24027785	1030	500	+	25.618888293961373	13.710713094188028
chr22	24032797	24033297	1031	500	+	2.561888829396137	4.570237698062677
chr22	24057265	24057785	1032	520	+	38.42833244094206	18.280950792250707
chr22	24057965	24058465	1033	500	+	35.86644361154592	59.41309007481479
chr22	24059305	24059860	1034	555	+	176.77032922833345	228.51188490313382
chr22	24091825	24092325	1035	500	+	79.41855371128025	22.85118849031338
chr22	24092545	24093565	1036	1020	+	153.71332976376823	265.07378648763523
chr22	24096380	24096880	1037	500	+	5.123777658792274	0.0
chr22	24104950	24105465	1038	515	+	28.180777123357508	9.140475396125353
chr22	24108765	24109305	1039	540	+	99.91366434644934	196.52022101669507
chr22	24109745	24110905	1040	1160	+	292.0553265511596	598.7011384462105
chr22	24113065	24113585	1041	520	+	97.35177551705321	31.991663886438737
chr22	24114425	24115255	1042	830	+	46.113998929130474	36.56190158450141
chr22	24128845	24129785	1043	940	+	284.3696600629712	539.2880483713958
chr22	24180949	24181645	1044	696	+	1091.3646413227546	137.10713094188029
chr22	24188585	24189225	1045	640	+	48.675887758526606	22.85118849031338
chr22	24191605	24192165	1046	560	+	43.552110099734335	9.140475396125353
chr22	24198639	24199139	1047	500	+	28.180777123357508	4.570237698062677
chr22	24199685	24200225	1048	540	+	612.2914302256768	100.54522935737889
chr22	24200325	24200825	1049	500	+	58.923443076111155	68.55356547094014
chr22	24200905	24201405	1050	500	+	30.742665952753647	9.140475396125353
chr22	24204205	24204705	1051	500	+	38.42833244094206	9.140475396125353
chr22	24230405	24231425	1052	1020	+	228.0081058162562	356.47854044888874
chr22	24236245	24237365	1053	1120	+	558.4917648083579	466.164245202393
chr22	24237465	24237985	1054	520	+	138.34199678739142	223.94164720507112
chr22	24239805	24240305	1055	500	+	28.180777123357508	31.991663886438737
chr22	24240665	24241367	1056	702	+	38.42833244094206	9.140475396125353
chr22	24243585	24244285	1057	700	+	66.60910956429957	54.84285237675211
chr22	24256045	24256565	1058	520	+	263.87454942780215	68.55356547094014
chr22	24298665	24299205	1059	540	+	56.361554246715016	4.570237698062677
chr22	24299350	24299850	1060	500	+	0.0	0.0
chr22	24308775	24309275	1061	500	+	2.561888829396137	0.0
chr22	24313185	24313685	1062	500	+	15.371332976376824	36.56190158450141
chr22	24316430	24316930	1063	500	+	0.0	0.0
chr22	24321968	24322468	1064	500	+	0.0	0.0
chr22	24335845	24336365	1065	520	+	81.98044254067638	41.13213928256408
chr22	24347008	24347508	1066	500	+	2.561888829396137	0.0
chr22	24352985	24353485	1067	500	+	35.86644361154592	0.0
chr22	24359565	24360285	1068	720	+	105.03744200524163	159.95831943219366
chr22	24361005	24361505	1069	500	+	66.60910956429957	13.710713094188028
chr22	24368565	24369125	1070	560	+	51.237776587922745	0.0
chr22	24371785	24372685	1071	900	+	153.71332976376823	306.2059257701993
chr22	24372745	24373366	1072	621	+	648.1578738372227	370.18925354307675
chr22	24384061	24384565	1073	504	+	361.2263249448553	237.65236029925916
chr22	24388045	24388545	1074	500	+	286.93154889236735	41.13213928256408
chr22	24401649	24402149	1075	500	+	0.0	0.0
chr22	24405485	24405985	1076	500	+	30.742665952753647	31.991663886438737
chr22	24406265	24406765	1077	500	+	30.742665952753647	45.70237698062676
chr22	24407465	24408014	1078	549	+	653.281651496015	91.40475396125352
chr22	24408645	24409385	1079	740	+	76.85666488188411	114.25594245156691
chr22	24429345	24429905	1080	560	+	40.99022127033819	0.0
chr22	24446385	24446885	1081	500	+	2.561888829396137	0.0
chr22	24486425	24487005	1082	580	+	58.923443076111155	68.55356547094014
chr22	24487705	24488205	1083	500	+	458.57810046190855	141.67736863994298
chr22	24542185	24542745	1084	560	+	35.86644361154592	27.421426188376056
chr22	24552785	24553345	1085	560	+	102.47555317584549	22.85118849031338
chr22	24571065	24571565	1086	500	+	30.742665952753647	4.570237698062677
chr22	24577193	24577693	1087	500	+	5.123777658792274	0.0
chr22	24591565	24592085	1088	520	+	94.78988668765707	4.570237698062677
chr22	24593925	24594445	1089	520	+	84.54233137007253	31.991663886438737
chr22	24602405	24603185	1090	780	+	161.39899625195665	22.85118849031338
chr22	24603845	24604405	1091	560	+	58.923443076111155	9.140475396125353
chr22	24640860	24641405	1092	545	+	30.742665952753647	9.140475396125353
chr22	24647338	24647838	1093	500	+	0.0	0.0
chr22	24655325	24655825	1094	500	+	79.41855371128025	9.140475396125353
chr22	24658305	24658805	1095	500	+	10.247555317584547	0.0
chr22	24666465	24667305	1096	840	+	330.48365899210165	315.34640116632465
chr22	24667665	24668165	1097	500	+	38.42833244094206	68.55356547094014
chr22	24670585	24671105	1098	520	+	38.42833244094206	0.0
chr22	24680625	24681125	1099	500	+	107.59933083463775	54.84285237675211
chr22	24685845	24686345	1100	500	+	102.47555317584549	82.26427856512817
chr22	24701125	24701685	1101	560	+	56.361554246715016	41.13213928256408
chr22	24721005	24721505	1102	500	+	46.113998929130474	4.570237698062677
chr22	24726465	24726965	1103	500	+	30.742665952753647	4.570237698062677
chr22	24802785	24803345	1104	560	+	51.237776587922745	18.280950792250707
chr22	24823279	24823779	1105	500	+	10.247555317584547	9.140475396125353
chr22	24841305	24842145	1106	840	+	163.96088508135276	109.68570475350423
chr22	24846565	24847065	1107	500	+	35.86644361154592	45.70237698062676
chr22	24851605	24852125	1108	520	+	138.34199678739142	18.280950792250707
chr22	24855725	24856285	1109	560	+	102.47555317584549	9.140475396125353
chr22	24856605	24857225	1110	620	+	53.79966541731888	63.98332777287747
chr22	24858885	24859385	1111	500	+	17.93322180577296	9.140475396125353
chr22	24861465	24861985	1112	520	+	79.41855371128025	36.56190158450141
chr22	24862845	24863385	1113	540	+	133.21821912859915	18.280950792250707
chr22	24878425	24878965	1114	540	+	48.675887758526606	4.570237698062677
chr22	24890792	24891500	1115	708	+	2.561888829396137	0.0
chr22	24899065	24899565	1116	500	+	66.60910956429957	9.140475396125353
chr22	24906125	24907105	1117	980	+	171.6465515695412	86.83451626319085
chr22	24907145	24907665	1118	520	+	143.46577444618367	27.421426188376056
chr22	24907985	24908505	1119	520	+	56.361554246715016	22.85118849031338
chr22	24910025	24910525	1120	500	+	48.675887758526606	9.140475396125353
chr22	24917625	24918165	1121	540	+	46.113998929130474	4.570237698062677
chr22	24921285	24921805	1122	520	+	122.97066381101459	13.710713094188028
chr22	24949905	24950405	1123	500	+	17.93322180577296	402.18091742951555
chr22	24951025	24952165	1124	1140	+	748.0715381836721	722.0975562939028
chr22	24974305	24974805	1125	500	+	46.113998929130474	22.85118849031338
